Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Floor_Plan,Bed_Count,Bath_Count,Sq_Ft,Total_Units,Unit_Mix,Leased_Units_Last_7_Days,Leased_Days_On_Market,Leased_Asking_Rent,Leased_Asking_Rent_PSF,Available_Units,Available_Days_On_Market,Available_Asking_Rent,Available_Asking_Rent_PSF,Last_7_Days_Asking_Rent_Trend,Source_File_Name
2026-04-28,2026-04-01,SER,The Whitt,"
C1                                ",3,2,1342,9.09482758621,0.042654028436,0,,,,5,93,2528,1.88375556469,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,"
C2                                ",3,2,1349,9.09482758621,0.042654028436,0,111,,,4,133,2773,2.05559682846,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,C2,3,2,1349,9.09482758621,0.042654028436,0,70,,,0,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,3/2,3,2,1377,13.8285714286,0.0530303030303,0,22,,,2,16.5,2311,1.6782861352,-0.0614035087719,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,C1,3,2,1403,36.0468227425,0.11356466877,0,355.5,,,6,288.5,2208,1.57377052307,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,The Bowman,3,2,1412,21,0.0612244897959,1,106,2465,1.74575066566,4,50,2542,1.80028325319,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,The Bowman,3,2,1412,8.32524271845,0.0233236151603,0,,,,4,7,2542,1.80028325319,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,The Coolidge,3,2,1445,20.8979591837,0.065625,0,84,,,1,23,2478,1.71487891674,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,C1,3,2,1478,23.2558139535,0.0766666666667,1,35,2274,1.53856563568,5,47,2259,1.52841675282,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,The Leatherback - 3 Bed - 2 Bath - 1479 sq. ft.,3,2,1479,56.3829787234,0.14,1,39,2429,1.64232587814,6,30,2553,1.72616630793,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,The Loggerhead - 3 Bed - 2 Bath - 1500 sq. ft.,3,2,1500,9.57446808511,0.025,0,183,,,1,60,2558,1.70533335209,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,The Heron,3,2,1527,22.2857142857,0.0846153846154,3,135,1940,1.27046501637,6,30,2308,1.51146042347,-0.0130425486423,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,C1,3,2,1548,31.7184466019,0.0881542699725,1,72,3098,2.00129199028,0,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,Palm,3,2.5,1421,132,1,0,50,,,6,21,1991,1.40112602711,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,Palm,3,2.5,1534,79.8518518519,0.408163265306,0,33,,,65,53,2375,1.54823994637,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,Estero,3,2.5,1654,31.4567901235,0.158163265306,1,39,2645,1.59915351868,24,53,2645,1.59915351868,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,C1 3Bed/3Bath (Outside corner),3,3,1440,1.00425531915,0.00423728813559,0,,,,0,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,The Paulson,3,3.5,1854,3.91836734694,0.0125,0,125.5,,,1,42,3034,1.63646173477,0,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,E1,0,1,630,13.0909090909,0.0570175438596,0,24.5,,,2,65,1738.5,2.75952386856,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,A2,1,1,616,65.4545454545,0.285087719298,0,36,,,8,40.5,1528,2.48051953316,-0.00425392670157,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,A1,1,1,626,39.7727272727,0.228571428571,0,58.5,,,5,14,1885,2.99686026573,-0.00974196945761,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A1,1,1,627,18.6181818182,0.0989583333333,0,246,,,1,71,1545,2.4641149044,0.0306871247498,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,Studio,1,1,638,11.3402061856,0.0366666666667,0,24,,,2,3,1599,2.50626969337,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Putter,1,1,677,30,0.0974025974026,1,350,1860,2.74741506577,25,353,1860,2.74741506577,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Sawgrass,1,1,683,10.4705882353,0.0561797752809,0,233,,,2,359.5,1734,2.53879952431,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A1 Alt 2,1,1,698,4.65454545455,0.0260416666667,0,220,,,1,6,1634,2.3409743309,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,A1,1,1,728,47.4226804124,0.156666666667,2,66.5,1641.5,2.25480771065,2,3.5,1640,2.25274729729,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A6,1,1,731,9.30909090909,0.046875,0,40,,,7,94,1536,2.10123109818,0.0329489291598,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,A6,1,1,745,8.72727272727,0.0394736842105,0,45,,,1,50,1554,2.08590602875,0.00772200772201,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Birdie,1,1,750,38,0.123376623377,1,321,1975,2.6333334446,30,353,1975,2.6333334446,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,A4,1,1,750,38.1818181818,0.166666666667,1,33,1574,2.09866666794,2,38.5,1589,2.11866664886,-0.0196910027264,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Streamsong,1,1,752,44.2091503268,0.247191011236,1,119,1829,2.4321808815,7,197,1819,2.41888308525,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Green,1,1,759,20,0.0649350649351,0,,,,20,369,2195,2.89196300507,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,A2 ALT 1,1,1,770,19.3181818182,0.108571428571,0,89,,,2,127,1919,2.49220776558,-0.0123520329388,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A2 HC,1,1,785,2.32727272727,0.0104166666667,0,431,,,1,520,1600,2.03821659088,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Caddie,1,1,789,3,0.00974025974026,0,,,,3,353,2300,2.91508245468,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A2 ALT 1,1,1,804,4.65454545455,0.0260416666667,0,268,,,3,520,1635,2.03358197212,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,A3,1,1,809,6.81818181818,0.04,0,48.5,,,2,62.5,2070.5,2.55933260918,-0.011585807386,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Mulligan,1,1,813,10,0.0324675324675,1,365,2395,2.94587945938,7,353,2395,2.94587945938,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,A2,1,1,815,63.9175257732,0.213333333333,2,45.5,1651.5,2.02638041973,4,49.5,1725,2.11656451225,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A5,1,1,818,3.49090909091,0.015625,0,257,,,1,4,1474,1.80195593834,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Seminole,1,1,821,32.5751633987,0.185393258427,0,117,,,9,435,2025,2.4665043354,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A7,1,1,880,4.65454545455,0.0260416666667,1,61.5,1639,1.86249995232,2,38,1739,1.97613632679,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,A4,1,1,882,9.09090909091,0.0514285714286,0,80,,,1,139.5,2176,2.46712017059,-0.0109090909091,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,A4 w/ Den,1,1,882,11.6363636364,0.0625,0,243,,,5,176,1775,2.01247167587,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Chip,1,1,892,8,0.025974025974,0,255.5,,,4,385,2500,2.80269050598,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Palm,1,1,903,9.30718954248,0.0505617977528,0,189,,,2,585.5,2182.5,2.4169434309,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,B1,2,1,1028,31.6363636364,0.140350877193,1,51,2031,1.9756809473,7,65,2040,1.98443579674,0.00196463654224,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,B5,2,2,1034,12.5,0.0742857142857,0,57,,,2,15.5,2452,2.37137341499,0.00655200655201,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,B7,2,2,1040,4.65454545455,0.0260416666667,0,25,,,1,14,2006,1.92884612083,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Approach,2,2,1048,61,0.198051948052,1,371,2445,2.33301520348,60,353,2445,2.33301520348,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,B2,2,2,1067,32.9896907216,0.11,1,40,2169,2.03280234337,3,18,2205,2.06654167175,0.0296521130049,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Eagle,2,2,1095,10,0.0324675324675,0,,,,10,353,3150,2.87671232224,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,B1,2,2,1113,19.3181818182,0.108571428571,2,65,2752,2.47480916977,2,108.5,2521,2.26504945755,0.00238000793336,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,B1,2,2,1114,19.7818181818,0.104166666667,1,181.5,2249,2.01885104179,3,76,2224,1.99640929699,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Cypress,2,2,1140,30.2483660131,0.168539325843,0,133.5,,,10,677,2349,2.060526371,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,B3,2,2,1166,4.36363636364,0.0175438596491,0,39.5,,,2,65,2214.5,1.89922809601,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,B3A,2,2,1184,7.63636363636,0.0350877192982,0,42,,,2,65,2451.5,2.07052361965,-0.006484295846,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,B5 (Den),2,2,1186,12.3711340206,0.04,1,72.5,2383,2.00927495956,6,21.5,2514,2.11973023415,0.0145278450363,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,B3,2,2,1196,18.5567010309,0.0633333333333,0,45,,,1,19.5,2255,1.88545155525,0.0116644235083,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,B8,2,2,1235,9.30909090909,0.046875,0,158,,,1,29,2230,1.80566799641,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Front,2,2,1237,56,0.181818181818,1,314.5,3150,2.54648351669,48,385,3150,2.54648351669,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Pelican,2,2,1245,19.7777777778,0.112359550562,0,71,,,8,469,2599,2.08755016327,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Mayfair,2,2,1268,10.4705882353,0.0561797752809,0,199,,,6,533,2709,2.13643527031,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Osprey,2,2,1274,11.6339869281,0.0674157303371,1,337.5,2814,2.20879125595,3,435,2794,2.19309258461,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,B2,2,2,1302,15.9090909091,0.0914285714286,0,90,,,1,35,2785,2.13901686668,0.00215439856373,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Nocatee,The Calusa,2,2,1336,4.65359477124,0.0280898876404,0,419,,,1,218,2995,2.24176645279,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RiverVue Avondale,B4,2,2,1403,27.2727272727,0.118421052632,1,27,2565,1.82822525501,1,3,2600,1.85317182541,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,B2,2,2.5,1338,4.65454545455,0.0260416666667,0,305.5,,,2,52.5,2651,1.98131537437,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Fairway,2,2.5,1474,52,0.168831168831,0,228.5,,,44,385,3990,2.70691990852,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,RISE at Glen Kernan Park,The Links,2,2.5,1694,20,0.0649350649351,0,101,,,7,375,4190,2.47343564034,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,C1,3,2,1422,8.14545454545,0.0416666666667,1,271,2875,2.02180027962,1,23,2875,2.02180027962,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,C1 HC,3,2,1422,1.16363636364,0.00520833333333,0,,,,1,520,2350,1.65260195732,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea eTown,C2,3,2,1469,6.98181818182,0.0364583333333,0,160,,,3,211,2575,1.75289309025,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Olea at Beach Haven,C1,3,2,1470,7.95454545455,0.0457142857143,0,43,,,2,33.5,2890,1.96598637104,0.00242802636143,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-29,2026-04-01,GKP,Woodside at Seven Pines,C1,3,2,1530,12.3711340206,0.04,0,36.5,,,4,9.5,2827,1.84771239758,0,2026_04_29_21_07_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-30,2026-04-01,BAY,Elevate Baymeadows,S Signature - Studio - 1 Bath - 380 sq. ft.,0,1,380,82.2857142857,0.427083333333,0,,,,3,592,1025,2.69736838341,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,AVIA Lofts on Liberty Ridge,Studio,0,1,500,59.5315315315,0.535714285714,0,127,,,10,58.5,1004,2.007999897,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,A,0,1,543,1,0.00285714285714,0,,,,1,3,1812,3.33701658249,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Tide,0,1,551,8.76923076923,0.0263157894737,0,45.5,,,4,20,1449,2.62976408005,0.0175561797753,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,0 (Studio),0,1,640,35,0.1,0,54,,,4,36.5,1315,2.0546875,-0.00874524714829,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,E1A,0,1,671,47,0.127027027027,0,63,,,6,8.5,1475,2.19821166992,-0.0359322033898,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Drift,0,1,672,14.25,0.0409356725146,0,22,,,4,15.5,1399,2.08184528351,0.0178699070765,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,AVIA Lofts on Liberty Ridge,One Bedroom,1,1,500,24.2162162162,0.214285714286,0,274.5,,,6,60.5,1074,2.14800000191,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,WaterWalk Jacksonville - All bills paid - ...,1bed 1bath,1,1,525,7.14285714286,0.14,0,,,,2,5.5,1450,2.76190471649,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,WaterWalk Jacksonville - All bills paid - ...,1bed 1 bath HA,1,1,525,3.57142857143,0.08,0,,,,1,2,1450,2.76190471649,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,B,1,1,557,1,0.00285714285714,0,,,,1,3,2136,3.83482933044,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Oxygen (Studio) - some INCLUDE a covered same level parking space,1,1,585,66.2068965517,0.171875,3,36,1349,2.30598282814,1,14,1279,2.18632483482,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Woodside at Seven Pines,Studio,1,1,638,11.3402061856,0.0366666666667,0,24,,,2,3.5,1599,2.50626969337,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,A1,1,1,662,46.7092651757,0.138235294118,0,163,,,12,294,1550,2.34138965607,0.00486223662885,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,A1 Expandable,1,1,662,10.8626198083,0.0323529411765,0,178,,,7,294,1765,2.6661632061,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,A1LL,1,1,662,2.17252396166,0.00588235294118,0,101,,,1,14,1545,2.3338367939,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,A3,1,1,688,96.6773162939,0.285294117647,1,144.5,1780,2.5872092247,47,294,1735,2.52180242538,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,A3LL,1,1,688,3.25878594249,0.00882352941176,0,5,,,2,12.5,1717.5,2.49636626244,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Apex,1,1,697,53.7142857143,0.143617021277,1,52,1449,2.07890963554,1,125,1486.5,2.13271164894,-0.0492125984252,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,A1A,1,1,707,137,0.37027027027,2,58,1532,2.1669024229,6,1.5,1558,2.20367741585,-0.00479080166081,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Dune,1,1,710,33.9807692308,0.0994152046784,0,12,,,10,19.5,1549,2.18169021606,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,1,1,1,710,74,0.211428571429,1,57,1395,1.96478867531,10,27,1395,1.96478867531,-0.0245614035088,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
