Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Is_Subject_Property,Distance,Year_Built,Total_Units,Exposure_Pct,Leased_Pct,Preleased_Pct,Applications_Last_7_Days,Applications_Last_30_Days,Concessions,Concession_Pct,Total_Available_Units,Total_Leased_Units,Vacant_Units,Asking_Rent,Asking_Rent_PSF,Effective_Rent,Effective_Rent_PSF,Avg_SqFt,Source_File_Name
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,1.34883889433,2025,196,0.765306122449,0.219387755102,0.234693877551,3,14,4505.46666667,0.153439023726,150,0,153,2447.4,1.58149813896,2071.87333333,1.33883460849,1547.52,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,4.23029731257,2023,363,,0.988980716253,1,,,,,5,,15,2224.62444444,2.14168415603,1847.88777778,2.18666666667,1038.72666667,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,0.171820207643,2023,120,,1,1,,,,,0,,0,2192.7475,1.41444766973,2001.755,1.415,1550.25,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,5.18040824449,2022,400,0.11,0.935,0.89,5,23,4154.40909091,0.166635666379,44,2,28,2077.20454545,1.94465839699,1731.06818182,1.62060894913,1068.15909091,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,5.39760035673,2025,211,0.184834123223,0.767772511848,0.815165876777,8,28,4142.41025641,0.166631590676,39,0,50,2071.20512821,2.05927191149,1726.07692308,1.71613215724,1005.79487179,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,1.87816688296,2025,168,0.113095238095,0.922619047619,0.886904761905,2,10,3808.78947368,0.153399984736,19,0,13,2068.89473684,2.32845634404,1751.52631579,1.9712711764,888.526315789,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,5.27722426036,2024,236,0.114406779661,0.957627118644,0.885593220339,1,9,7746.25925926,0.320129285806,27,2,14,2016.77777778,1.96439393939,1371.14814815,1.33553391053,1026.66666667,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,3.9837027057,2022,132,0.0454545454545,0.962121212121,0.954545454545,1,6,0,0,6,0,5,2001,1.40816326531,2001,1.40816326531,1421,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,6.08028398504,2024,343,0.102040816327,0.944606413994,0.897959183673,2,14,3938.74285714,0.166608635097,35,0,23,1969.37142857,2.06167558999,1641.25714286,1.71818263392,955.228571429,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,6.01091058272,2024,343,0.102040816327,0.941690962099,0.897959183673,5,20,3936.17142857,0.166601338502,35,0,23,1968.08571429,2.06539534047,1640.2,1.72129771221,952.885714286,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,3.51824891302,2022,300,0.0566666666667,0.956666666667,0.943333333333,4,8,0,0,17,0,16,1927.70588235,1.69912376212,1927.70588235,1.69912376212,1134.52941176,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,3.34150358056,2019,260,0.138461538462,0.884615384615,0.861538461538,5,27,3771.11111111,0.16664702416,36,2,40,1885.55555556,1.70321674111,1571.33333333,1.4193807397,1107.05555556,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,0,2024,320,0.1,0.90625,0.9,9,50,8062.34375,0.358480185392,32,1,34,1874.40625,1.82729626809,1202.46875,1.17224676314,1025.78125,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,5.29343470993,2018,264,0.0681818181818,0.939393939394,0.931818181818,9,45,3526.33333333,0.166650912185,18,0,16,1763.16666667,1.85379672897,1469.33333333,1.54485981308,951.111111111,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,3.61368636153,2025,317,0.154574132492,0.845425867508,0.845425867508,15,24,4781.71428571,0.23454877375,49,0,49,1699.2244898,1.79073468685,1300.67346939,1.37072006194,948.897959184,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,4.98108137596,2020,320,0.0625,0.95,0.9375,32,40,1682,0.0833234244946,20,0,16,1682,1.73581011352,1541.85,1.59117647059,969,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property Rent Comparison,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property Metric Rankings,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Asking Rent,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Asking Rent,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,2447.4,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,2224.62444444,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,2192.7475,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,2077.20454545,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,2071.20512821,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,2068.89473684,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,2016.77777778,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,2001,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,1969.37142857,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,1968.08571429,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,1927.70588235,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,1885.55555556,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,1874.40625,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,1763.16666667,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,1699.2244898,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,1682,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Asking Rent / Sq Ft,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Asking Rent / Sq Ft,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,2.32845634404,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,2.14168415603,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,2.06539534047,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,2.06167558999,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,2.05927191149,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,1.96439393939,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,1.94465839699,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,1.85379672897,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,1.82729626809,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,1.79073468685,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,1.73581011352,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,1.70321674111,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,1.69912376212,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,1.58149813896,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,1.41444766973,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,1.40816326531,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Effective Rent,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Effective Rent,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,2071.87333333,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,2001.755,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,2001,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,1927.70588235,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,1847.88777778,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,1751.52631579,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,1731.06818182,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,1726.07692308,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,1641.25714286,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,1640.2,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,1571.33333333,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,1541.85,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,1469.33333333,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,1371.14814815,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,1300.67346939,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,1202.46875,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Effective Rent / Sq Ft,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Effective Rent / Sq Ft,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,2.18666666667,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,1.9712711764,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,1.72129771221,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,1.71818263392,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,1.71613215724,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,1.69912376212,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,1.62060894913,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,1.59117647059,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,1.54485981308,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,1.4193807397,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,1.415,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,1.40816326531,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,1.37072006194,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,1.33883460849,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,1.33553391053,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,1.17224676314,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Sq Ft,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Sq Ft,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Balcara 301 at Sun City,No,1550.25,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,1547.52,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Beacon at Arbours,No,1421,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Easton Riverview,No,1134.52941176,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,1107.05555556,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,1068.15909091,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,1038.72666667,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,1026.66666667,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,1025.78125,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,1005.79487179,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,969,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,955.228571429,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,952.885714286,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,951.111111111,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,948.897959184,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,888.526315789,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Concessions,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Property,No,Concessions,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,RISE Sereno,Yes,8062.34375,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Citizen at Waterset,No,7746.25925926,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Madison Palms,No,4781.71428571,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Skymor Southshore Bay,No,4505.46666667,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Ridley at Waterset,No,4154.40909091,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Whitt,No,4142.41025641,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry Big Bend,No,3938.74285714,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Tapestry East Bay Apartments,No,3936.17142857,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Avilla Cypress Creek,No,3808.78947368,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Shadetree,No,3771.11111111,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Lola,No,3526.33333333,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,Wildgrass,No,1682,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
2026-04-28,2026-04-01,SER,The Parian,No,,,,,,,,,,,,,,,,,,,2026_04_29_11_40_RISE_Sereno_Market.xlsx
